Temperature;Humidity;Latitud;Longitud;Brix;Acidez;Agua;Índice padurez;Calibre;Fertilizantes;Primavera;Verano;Otoño;Invierno;ID;Frescura
14.0;66.0;37.10516698915126;-2.4580675377655656;7.6;0.97;81.21;8.52;2;0;1;0;1;1;15;0
14.0;66.0;36.8145991266325;-2.2240143143681514;5.23;0.31;94.19;12.68;8;0;1;1;1;1;11;1
14.0;66.0;36.86837348968729;-2.485589563590509;7.32;0.44;84.25;14.48;1;1;1;0;1;1;5;0
14.0;66.0;37.05966615136514;-2.2865095626959686;6.46;0.8;87.43;13.83;5;0;1;0;0;1;13;1
14.0;66.0;37.13860831927222;-2.593623153125108;5.81;0.31;93.73;14.61;7;0;1;1;1;1;4;1
14.0;66.0;36.82117802568013;-2.7109833954944462;5.39;0.49;95.5;10.65;8;0;1;0;1;1;9;0
14.0;66.0;37.002383163631606;-2.226361159866597;4.58;0.22;97.46;17.9;10;1;0;0;1;1;12;1
14.0;66.0;36.876733880557445;-2.3666296536413016;5.79;0.36;94.81;12.09;6;0;1;1;1;1;4;0
14.0;66.0;37.03851268173132;-2.795231031934042;4.18;0.22;96.72;15.52;10;1;0;0;1;1;12;1
14.0;66.0;37.03174347112507;-2.6960657841739923;3.29;0.3;97.65;13.12;10;0;1;0;1;1;16;0
14.0;66.0;36.86837723262175;-2.605694764345443;2.92;0.3;97.76;12.74;10;0;1;0;1;1;16;0
14.0;66.0;37.18313931992889;-2.539730590189752;6.74;0.91;86.91;8.92;3;0;1;0;1;1;15;0
14.0;66.0;37.08018537662534;-2.7656450791519585;9.98;0.8;89.61;13.51;8;0;1;0;0;1;6;1
14.0;66.0;37.09604455575855;-2.2598897112034946;7.31;0.36;94.46;13.18;8;1;1;1;0;1;10;1
14.0;66.0;36.950993117096296;-2.5064333662776264;6.64;0.6;94.8;12.64;6;0;1;0;1;1;17;1
14.0;66.0;36.85458838642307;-2.792320733853632;7.9;0.7;84.85;8.38;1;0;1;0;1;1;15;0
14.0;66.0;36.76218799301613;-2.6436496960986067;7.55;0.49;84.93;15.43;2;0;1;0;1;1;5;0
14.0;66.0;37.05445432261632;-2.3928246370510924;6.75;0.8;90.29;8.6;1;0;1;0;1;1;15;0
14.0;66.0;36.87337800151705;-2.630450339430708;8.95;0.8;89.82;12.02;5;0;1;0;0;1;6;1
14.0;66.0;36.7285510429325;-2.43909742698878;2.93;0.3;97.61;13.07;8;0;1;0;1;1;16;0
14.0;66.0;36.95656471933212;-2.680742382485965;5.07;0.44;96.8;12.99;9;1;1;0;0;1;1;1
14.0;66.0;36.98547442122809;-2.3949454398260404;6.15;0.39;94.39;12.82;8;0;1;1;0;1;10;1
14.0;66.0;36.92080959597811;-2.4884274852544688;5.29;0.44;96.35;12.17;9;0;1;0;0;1;2;1
14.0;66.0;36.950801428019005;-2.5318018668796154;5.07;0.41;96.36;12.65;8;0;1;0;0;1;2;1
14.0;66.0;37.11844788071317;-2.486095131658768;6.86;0.78;81.13;8.57;1;0;1;0;1;1;15;0
14.0;66.0;36.96283330388225;-2.79802319267926;6.54;0.59;94.14;13.29;6;0;1;0;1;1;17;1
14.0;67.0;36.92299396040599;-2.48356406588905;7.56;0.37;94.23;14.8;8;1;1;1;0;1;10;1
14.0;67.0;36.9764400752292;-2.459489873068547;7.13;0.56;94.08;10.92;8;0;1;0;1;1;8;1
14.0;67.0;36.84993367846111;-2.716091075636002;6.36;0.36;94.11;14.3;7;0;1;1;0;1;10;1
14.0;67.0;36.92591485588781;-2.212096999028458;3.7;0.3;96.0;13.52;13;1;1;1;0;1;7;0
14.0;67.0;36.86565331691517;-2.618825945651634;5.1;0.45;96.12;12.34;11;0;1;0;0;1;2;1
14.0;67.0;36.849974990009805;-2.6716997651399703;5.42;0.47;95.72;11.19;6;1;1;0;1;1;9;0
14.0;67.0;36.895642837406335;-2.553413011926472;5.12;0.3;93.89;12.8;7;0;1;1;1;1;11;1
14.0;67.0;37.12038293075163;-2.6105306077244217;5.01;0.31;93.65;13.96;7;0;1;1;1;1;11;1
14.0;67.0;37.18031932161247;-2.296328061408432;5.45;0.32;93.8;12.21;6;0;1;1;1;1;11;0
14.0;67.0;36.739494811715566;-2.28979353596708;7.36;0.46;84.69;15.94;3;0;1;0;1;1;5;1
14.0;67.0;36.927314677233134;-2.784402091761849;6.16;0.44;94.91;14.45;7;0;1;0;1;1;17;1
14.0;67.0;36.93355058103759;-2.618767920376767;2.81;0.3;97.65;12.98;9;1;1;0;1;1;16;0
14.0;67.0;36.95681186276226;-2.4841055642897776;6.46;0.47;96.47;14.25;10;0;1;0;1;1;3;1
14.0;67.0;36.70343835864872;-2.7403222585652247;5.27;0.3;94.68;13.14;8;0;1;1;1;1;11;1
14.0;67.0;37.14132231428313;-2.4204839745755344;3.62;0.3;95.59;13.62;9;0;1;1;0;1;7;0
14.0;67.0;36.79637795179224;-2.7213585575948187;5.17;0.42;95.76;10.94;6;0;1;0;1;1;9;0
14.0;67.0;36.99437854490815;-2.547154439355082;7.19;0.53;85.64;15.72;2;1;1;0;1;1;5;0
14.0;67.0;37.15307088297194;-2.352374952504183;5.3;0.34;93.97;12.44;7;1;1;1;1;1;4;0
14.0;67.0;36.94122513530285;-2.462001542652081;5.01;0.4;96.05;12.61;9;1;1;0;0;1;2;1
14.0;67.0;37.14875951283635;-2.2263228390967646;3.65;0.3;97.61;13.17;8;0;1;0;1;1;16;0
14.0;67.0;36.910952000742576;-2.685563909504758;7.28;0.66;87.15;11.22;2;0;1;0;1;1;14;0
14.0;67.0;36.7715281819472;-2.5514631705740705;6.93;0.67;87.67;11.04;2;0;1;0;1;1;14;0
14.0;67.0;36.78512564026816;-2.7581933915715524;8.43;0.43;87.87;19.55;1;0;1;0;1;1;5;0
14.0;67.0;36.700915711741445;-2.302133473508938;8.81;0.48;87.75;14.53;3;0;1;0;1;1;5;1
14.0;67.0;37.09331290943861;-2.275109284799034;5.32;0.33;94.83;14.0;8;0;1;1;1;1;11;1
14.0;67.0;36.90810211321651;-2.514216956325352;6.63;0.4;94.81;13.72;9;1;1;1;0;1;10;1
14.0;67.0;36.94647742627386;-2.679600771650782;4.03;0.3;95.69;13.33;10;0;1;1;0;1;7;0
14.0;67.0;36.9408138837913;-2.2080734857038946;8.84;0.8;89.1;14.11;7;0;1;0;0;1;6;1
14.0;67.0;36.98832068840129;-2.360522442651986;7.15;0.62;87.03;10.96;2;0;1;0;1;1;14;0
14.0;67.0;37.12059141592264;-2.7292346917420733;5.31;0.47;95.93;10.77;7;1;1;0;1;1;9;0
14.0;67.0;36.81457389699224;-2.662898200167697;5.0;0.43;96.18;14.74;10;0;1;0;0;1;2;1
14.0;67.0;36.75585614427993;-2.537188483354388;5.08;0.31;93.74;14.62;6;0;1;1;1;1;11;1
14.0;67.0;36.772054592044746;-2.5964953474530827;5.07;0.35;94.75;14.82;6;1;1;1;1;1;4;1
14.0;67.0;37.10292276483367;-2.7613565586503257;6.87;0.88;89.36;7.9;1;1;1;0;1;1;15;0
14.0;67.0;36.80793961173541;-2.5193890160942147;6.28;0.44;96.57;12.59;10;1;1;0;1;1;3;1
14.0;67.0;37.01372824487675;-2.5836905932196537;6.48;0.47;94.76;13.09;7;0;1;0;1;1;17;1
14.0;67.0;36.78298799063455;-2.3455504849800928;3.89;0.29;97.57;16.56;8;0;0;0;1;1;12;1
14.0;67.0;36.7793374360938;-2.7903249555403216;2.53;0.3;97.74;12.18;11;0;1;0;1;1;16;0
14.0;67.0;36.89601435346848;-2.460629226988059;6.85;0.8;88.76;12.04;6;0;1;0;0;1;13;0
14.0;67.0;37.16440159813914;-2.5074407959313403;7.55;0.99;82.57;8.21;3;0;1;0;1;1;15;0
14.0;67.0;37.078174720599456;-2.668516896292641;8.4;0.73;93.16;13.37;8;1;1;0;1;1;8;1
14.0;67.0;36.904572828160106;-2.650350210911088;8.06;0.8;87.86;9.24;3;0;1;0;1;1;15;0
14.0;67.0;36.83013359690223;-2.532218340427504;5.46;0.31;93.39;13.5;6;1;1;1;1;1;11;1
14.0;67.0;36.93123447500868;-2.509219875034012;8.29;0.8;88.38;12.1;8;0;1;0;0;1;6;1
14.0;67.0;37.046266067892496;-2.506319239141527;7.17;0.64;87.9;10.74;1;0;1;0;1;1;14;0
14.0;67.0;36.95200006602656;-2.796994981431646;3.44;0.3;97.7;12.51;11;0;1;0;1;1;16;0
14.0;67.0;37.03808204521153;-2.249550146159825;6.66;0.8;89.84;14.82;7;0;1;0;0;1;13;1
14.0;67.0;36.70400393193015;-2.21748845254644;6.96;0.34;94.05;13.25;8;1;1;1;0;1;10;1
14.0;67.0;37.012255504633465;-2.40885943290516;5.65;0.37;94.13;13.96;6;0;1;1;1;1;4;1
14.0;67.0;37.02807951858604;-2.761630353042296;3.61;0.3;95.91;14.02;12;0;1;1;0;1;7;1
14.0;67.0;36.92307398639835;-2.360907182144773;7.18;0.63;86.07;10.98;3;0;1;0;1;1;14;0
14.0;67.0;36.73488295454671;-2.224010751716481;3.94;0.3;95.96;12.89;11;1;1;1;0;1;7;0
14.0;67.0;36.85560800047334;-2.595973240845096;5.21;0.43;95.82;10.92;8;1;1;0;1;1;9;0
14.0;67.0;37.12212207344767;-2.6627015970780143;5.03;0.45;96.13;13.31;11;0;1;0;0;1;1;1
14.0;67.0;36.75285930989627;-2.675864574513969;5.28;0.49;95.61;11.22;9;0;1;0;1;1;9;0
14.0;67.0;37.17725390887748;-2.6121763561146394;6.25;0.59;94.75;14.76;7;0;1;0;1;1;17;1
14.0;67.0;37.16293280393532;-2.395812931837336;6.92;0.7;86.77;10.78;3;0;1;0;1;1;14;0
14.0;67.0;37.06123026025022;-2.447911058438011;6.35;0.31;93.0;12.71;6;0;1;1;1;1;4;1
14.0;67.0;37.02657806064538;-2.504689688970297;3.2;0.3;97.64;13.07;12;0;1;0;1;1;16;0
14.0;67.0;36.81783978538814;-2.6128659384484583;3.56;0.3;97.65;13.18;11;1;1;0;1;1;16;0
14.0;67.0;36.98221470841597;-2.6121882884353;3.65;0.3;97.78;12.82;10;0;1;0;1;1;16;0
14.0;67.0;36.93473354343609;-2.6663586853617445;6.37;0.8;88.56;14.15;6;0;1;0;0;1;13;1
14.0;67.0;36.87264660843829;-2.6577823214806053;5.33;0.31;94.55;14.48;8;0;1;1;1;1;11;1
14.0;67.0;36.9230870758663;-2.412214317872809;3.81;0.3;95.58;12.99;10;0;1;1;0;1;7;0
14.0;67.0;36.95067249517182;-2.403298892467369;8.11;0.54;85.29;19.55;2;0;1;0;1;1;5;1
14.0;67.0;37.16385073344945;-2.673467260987601;7.43;0.8;86.8;14.72;5;1;1;0;0;1;6;1
14.0;67.0;36.86119083715301;-2.244375166100941;6.12;0.4;96.27;13.42;10;0;1;0;1;1;3;1
14.0;67.0;36.98206870572675;-2.245726971350607;5.06;0.42;96.64;14.05;10;1;1;0;0;1;1;1
14.0;67.0;37.12204955006823;-2.359981193933286;4.22;0.3;97.18;16.6;10;0;0;0;1;1;12;1
14.0;67.0;36.76432194714624;-2.379183203248556;7.15;0.31;94.33;13.16;8;1;1;1;0;1;10;1
14.0;67.0;36.910352383591;-2.54123849804132;5.53;0.41;96.13;14.14;9;0;1;0;0;1;1;1
14.0;67.0;36.77039339009215;-2.5293689576684857;7.85;0.6;92.63;10.16;7;1;1;0;1;1;8;0
14.0;67.0;36.850600040247606;-2.7979776515003545;8.25;0.8;86.53;13.31;5;0;1;0;0;1;6;1
14.0;67.0;36.957448077117135;-2.551739475564127;6.15;0.34;92.18;14.15;6;0;1;1;1;1;4;1
14.0;67.0;36.96081792525135;-2.490553452952363;3.67;0.3;97.62;13.11;10;0;1;0;1;1;16;0
14.0;67.0;36.7148517080504;-2.5104620407818747;5.02;0.34;94.62;14.52;6;0;1;1;1;1;11;1
14.0;67.0;37.1884681929115;-2.206505276710864;3.88;0.3;95.71;13.08;12;1;1;1;0;1;7;0
14.0;67.0;36.943706316101085;-2.639791357667297;7.0;0.89;85.44;9.62;2;1;1;0;1;1;15;0
14.0;67.0;36.826909125772346;-2.644227972475882;6.49;0.36;92.34;12.08;6;0;1;1;1;1;4;1
14.0;67.0;37.05686191958141;-2.58610953275174;6.08;0.39;96.22;13.91;10;1;1;0;1;1;3;1
14.0;67.0;37.12776305230039;-2.302275071650657;6.26;0.44;94.58;13.07;7;0;1;0;1;1;17;1
14.0;67.0;36.70682002900384;-2.540109143250365;5.44;0.32;94.25;14.55;6;1;1;1;1;1;11;1
15.0;67.0;37.18189617493236;-2.3306903379581887;3.06;0.3;97.71;12.13;11;0;1;0;1;1;16;0
15.0;67.0;36.82461745174678;-2.431998006602205;5.29;0.41;96.68;14.34;8;0;1;0;0;1;2;1
15.0;67.0;36.87241179742653;-2.5277621044756184;7.4;0.66;87.79;11.07;3;0;1;0;1;1;14;0
15.0;67.0;36.87430653517448;-2.3517765172253067;6.77;0.8;86.97;12.83;7;1;1;0;0;1;13;1
15.0;67.0;37.03193829666182;-2.635167501426613;3.8;0.3;95.66;13.96;12;1;1;1;0;1;7;1
15.0;67.0;36.830647932761714;-2.5684146092227014;5.43;0.32;94.54;12.63;8;0;1;1;1;1;11;1
15.0;67.0;36.83678135394496;-2.5117420275046274;5.09;0.34;94.67;12.19;7;0;1;1;1;1;11;0
15.0;67.0;36.915661795869234;-2.621946010678495;7.64;0.93;81.37;8.24;1;0;1;0;1;1;15;0
15.0;67.0;36.783780241647;-2.4274140127301687;3.74;0.3;95.66;13.99;8;0;1;1;0;1;7;1
15.0;67.0;37.17964821821784;-2.4376667937505148;5.1;0.34;94.81;14.89;7;0;1;1;1;1;11;1
15.0;67.0;37.01434279783719;-2.3010040152359164;4.02;0.3;95.78;12.71;12;0;1;1;0;1;7;0
15.0;67.0;36.88223170004698;-2.6464084047800105;6.15;0.49;96.66;13.71;10;0;1;0;1;1;3;1
15.0;67.0;37.14681230309459;-2.348665883729256;6.02;0.8;89.14;12.76;8;0;1;0;0;1;13;1
15.0;67.0;36.908251411875305;-2.4346011495743745;6.31;0.49;96.54;12.92;9;0;1;0;1;1;3;1
15.0;67.0;36.78197320729161;-2.577190956924812;5.75;0.36;92.33;13.36;7;1;1;1;1;1;4;1
12.0;67.0;36.74482629790233;-2.523643471003246;7.8;0.33;94.68;12.79;8;0;1;1;0;1;10;1
12.0;67.0;37.045124069769216;-2.4586762487078686;6.36;0.35;96.51;13.22;8;0;1;0;1;1;3;1
12.0;67.0;36.79414187552203;-2.4326200801887734;3.07;0.3;97.7;12.23;12;1;1;0;1;1;16;0
12.0;67.0;36.83249294555994;-2.202712584462387;8.01;0.74;93.77;12.67;6;1;1;0;1;1;8;1
12.0;67.0;36.73187513390746;-2.776280942052708;8.76;0.43;88.95;19.51;1;0;1;0;1;1;5;0
12.0;67.0;37.05783837049013;-2.780765658244479;6.89;0.62;86.36;11.03;1;0;1;0;1;1;14;0
12.0;67.0;36.74238733999282;-2.668703519814685;6.46;0.4;96.3;13.72;10;1;1;0;1;1;3;1
12.0;67.0;37.17798770585919;-2.3169628142890564;6.34;0.37;93.58;14.23;6;0;1;1;1;1;4;1
12.0;67.0;36.97233872163135;-2.4421431811435355;8.01;0.86;83.59;8.74;2;0;1;0;1;1;15;0
12.0;67.0;36.98534192828554;-2.231110465708241;8.38;0.44;87.48;18.56;1;0;1;0;1;1;5;0
12.0;67.0;37.09370567281279;-2.656142784719914;7.99;0.43;87.07;19.19;1;0;1;0;1;1;5;0
12.0;67.0;37.08450775921367;-2.691142142160409;6.49;0.48;96.34;13.2;8;0;1;0;1;1;3;1
12.0;67.0;37.1554316074209;-2.297692974590765;7.15;0.53;86.82;19.12;1;1;1;0;1;1;5;0
12.0;67.0;37.03431395186877;-2.446215401080486;6.21;0.45;96.6;15.03;8;0;1;0;1;1;3;1
12.0;67.0;36.894197273896665;-2.4969326363423314;5.64;0.31;94.09;14.13;7;1;1;1;1;1;4;1
12.0;67.0;36.81329362530291;-2.4826208763999067;7.82;0.49;87.63;17.32;3;0;1;0;1;1;5;1
12.0;67.0;37.10612789535854;-2.361521403489209;6.67;0.31;94.05;13.41;7;1;1;1;0;1;10;1
12.0;67.0;37.06793768242507;-2.29798925928082;3.67;0.23;97.61;14.78;10;0;0;0;1;1;12;1
12.0;67.0;36.81788645688807;-2.368110090969457;2.74;0.3;97.8;13.09;9;0;1;0;1;1;16;0
12.0;67.0;36.76435399436509;-2.648283702605222;7.78;0.8;86.48;12.54;5;0;1;0;0;1;6;1
12.0;67.0;37.09402220520704;-2.2236611207454247;5.66;0.38;93.58;13.18;6;1;1;1;1;1;4;1
12.0;67.0;36.723459834305785;-2.212662889915927;6.87;0.38;94.05;14.62;8;0;1;1;0;1;10;1
12.0;67.0;37.07847466917413;-2.31207578391166;3.74;0.3;95.74;14.15;12;1;1;1;0;1;7;1
12.0;67.0;37.01889514443649;-2.303137282666855;5.95;0.37;93.64;13.97;7;0;1;1;1;1;4;1
12.0;67.0;36.94542914715577;-2.490733093183532;7.35;0.83;90.06;9.28;2;0;1;0;1;1;15;0
12.0;67.0;36.93313125598644;-2.619415492154825;5.1;0.48;95.77;10.41;7;0;1;0;1;1;9;0
12.0;67.0;36.810468958873706;-2.5283831513203365;3.99;0.3;95.74;13.35;13;0;1;1;0;1;7;1
12.0;67.0;36.88329632264256;-2.564649807149422;6.42;0.8;86.0;13.46;8;1;1;0;0;1;13;1
12.0;67.0;36.92670401980016;-2.507478842575863;5.01;0.33;94.55;14.55;6;0;1;1;1;1;11;1
12.0;67.0;36.9361279271517;-2.703425500121197;3.17;0.3;97.67;12.19;8;1;1;0;1;1;16;0
12.0;67.0;37.18028015547674;-2.565280614444456;5.44;0.32;94.07;13.18;6;0;1;1;1;1;11;1
12.0;67.0;37.13966446498459;-2.4298817989080868;3.53;0.27;97.24;16.26;9;0;0;0;1;1;12;1
12.0;67.0;37.07755782536968;-2.4497758477808955;5.22;0.47;95.32;10.68;7;0;1;0;1;1;9;0
12.0;67.0;36.855293888564574;-2.2729641729360366;8.72;0.53;88.35;17.75;3;1;1;0;1;1;5;1
12.0;67.0;37.10389367700927;-2.7862858368936143;4.42;0.22;97.38;17.37;10;1;0;0;1;1;12;1
12.0;67.0;36.99427158155736;-2.56852193589117;7.35;0.5;85.32;19.53;1;1;1;0;1;1;5;0
12.0;67.0;37.105728807603455;-2.4226909627615765;5.66;0.38;93.55;12.3;6;0;1;1;1;1;4;0
12.0;67.0;36.80717048601918;-2.624880649947224;5.51;0.31;92.81;14.61;7;0;1;1;1;1;4;1
12.0;67.0;37.15928946973494;-2.54351797682304;6.1;0.45;96.57;13.52;10;1;1;0;1;1;3;1
12.0;67.0;36.772744925029926;-2.5160922295570587;5.25;0.35;94.29;13.94;6;1;1;1;1;1;11;1
12.0;67.0;37.01079024960029;-2.6295408415535784;6.7;0.43;94.24;13.14;6;1;1;0;1;1;17;1
12.0;67.0;37.06636977524262;-2.5063090363631044;5.3;0.45;95.01;11.76;7;1;1;0;1;1;9;0
12.0;67.0;36.88554971776448;-2.248756978857428;5.1;0.49;95.54;10.34;6;0;1;0;1;1;9;0
12.0;67.0;36.89573419036424;-2.6562915148067328;8.04;0.66;94.22;11.02;8;0;1;0;1;1;8;1
12.0;67.0;36.96671912021928;-2.655648856486393;3.94;0.3;95.84;12.83;10;0;1;1;0;1;7;0
12.0;67.0;36.8158434331447;-2.227859865865204;5.19;0.5;95.27;11.28;7;0;1;0;1;1;9;0
12.0;66.0;37.06866046950328;-2.346648957862162;6.21;0.54;94.66;13.54;7;1;1;0;1;1;17;1
12.0;66.0;37.15316232836133;-2.7202513863865843;6.07;0.37;94.99;14.08;6;0;1;1;1;1;4;1
12.0;66.0;37.009183164292274;-2.39928491247216;5.18;0.45;95.13;10.85;7;0;1;0;1;1;9;0
12.0;66.0;36.74912138895101;-2.79956229092284;5.84;0.39;94.44;13.09;7;0;1;1;1;1;4;1
12.0;66.0;36.77849954103156;-2.520167111317046;5.11;0.42;96.81;12.23;10;0;1;0;0;1;1;0
12.0;66.0;36.81411791925876;-2.2930736400775147;6.2;0.36;96.98;13.82;9;0;1;0;1;1;3;1
12.0;66.0;36.88153244746738;-2.2040874995551945;6.1;0.35;94.49;12.41;8;0;1;1;0;1;10;1
12.0;66.0;37.00656483894638;-2.7871508853972866;6.23;0.43;96.47;15.87;8;0;1;0;1;1;3;1
12.0;66.0;37.1687980044349;-2.684164383720536;5.31;0.45;96.65;14.89;9;1;1;0;0;1;1;1
12.0;66.0;37.09722859494534;-2.4587316200383125;8.69;0.43;84.56;18.5;2;0;1;0;1;1;5;1
12.0;66.0;36.76435779524516;-2.3290429722860537;6.0;0.37;93.16;14.65;6;0;1;1;1;1;4;1
12.0;66.0;37.007925068570174;-2.3068925938736498;3.64;0.3;95.7;12.87;10;0;1;1;0;1;7;0
12.0;66.0;37.03373443151872;-2.3235184233706287;7.78;0.89;88.61;9.57;2;1;1;0;1;1;15;0
12.0;66.0;36.84919800326463;-2.3217250894073502;5.2;0.31;93.39;13.84;7;1;1;1;1;1;4;1
12.0;66.0;37.09694991849909;-2.7102929482713978;6.0;0.8;88.42;14.95;7;0;1;0;0;1;13;1
12.0;66.0;37.18242982845291;-2.452027730270945;4.02;0.3;95.58;13.66;13;0;1;1;0;1;7;1
12.0;66.0;37.096499784977;-2.200075733456774;5.47;0.49;95.26;10.88;6;0;1;0;1;1;9;0
12.0;66.0;37.13243993578988;-2.211390647719432;5.39;0.39;94.97;14.76;6;0;1;1;1;1;4;1
12.0;66.0;36.95978736147365;-2.2260724902938454;5.22;0.34;93.2;14.18;7;0;1;1;1;1;11;1
12.0;66.0;37.15604882091483;-2.3418520864065657;6.63;0.9;84.74;8.32;2;0;1;0;1;1;15;0
12.0;66.0;36.84186837608532;-2.29285285508531;8.06;0.44;84.91;16.67;1;0;1;0;1;1;5;0
12.0;66.0;36.967060422462815;-2.6989911621595835;7.61;0.56;93.0;13.63;9;0;1;0;1;1;8;1
12.0;66.0;37.1973855979313;-2.501203246536292;5.35;0.49;95.68;10.87;9;1;1;0;1;1;9;0
12.0;66.0;36.70525148028186;-2.2203179204911123;6.45;0.32;94.11;12.9;7;0;1;1;1;1;4;1
12.0;66.0;36.88630236056778;-2.696478991334282;3.91;0.3;95.83;13.12;8;0;1;1;0;1;7;0
12.0;66.0;37.145420520652;-2.564776973359833;6.14;0.36;92.11;12.43;7;0;1;1;1;1;4;1
12.0;66.0;37.15014589404065;-2.4646206296336524;6.13;0.39;96.98;12.18;9;1;1;0;1;1;3;1
12.0;66.0;36.754396763633146;-2.692721119421932;5.46;0.34;94.48;12.12;6;0;1;1;1;1;11;0
12.0;66.0;36.80384251112128;-2.343849724873343;8.24;0.8;87.62;14.98;7;0;1;0;0;1;6;1
12.0;66.0;36.79741114383171;-2.420457898845012;5.1;0.46;95.25;10.02;7;0;1;0;1;1;9;0
12.0;66.0;36.853847524814846;-2.3175049692228384;7.46;0.64;87.15;10.89;1;0;1;0;1;1;14;0
12.0;66.0;36.75868211306022;-2.6875440994479813;4.04;0.3;95.87;14.07;8;0;1;1;0;1;7;1
12.0;66.0;37.04005824234304;-2.778925597680389;6.94;0.31;94.41;12.41;9;1;1;1;0;1;10;1
12.0;66.0;36.92167764106859;-2.765656082394456;5.95;0.35;93.73;12.7;6;0;1;1;1;1;4;1
12.0;66.0;37.10820323842011;-2.4271763040872942;4.01;0.3;95.7;13.19;8;0;1;1;0;1;7;0
12.0;66.0;37.16806372768112;-2.779173564761232;6.55;0.8;89.41;14.6;7;0;1;0;0;1;13;1
12.0;66.0;36.86434111289886;-2.4403175931204726;5.51;0.43;96.57;14.18;8;0;1;0;0;1;1;1
12.0;66.0;36.994842823351625;-2.2174785494619904;7.1;0.6;87.86;10.77;1;0;1;0;1;1;14;0
12.0;66.0;37.00405346686282;-2.6576914113850947;7.88;0.8;87.72;12.32;8;0;1;0;0;1;6;1
12.0;66.0;36.99679256284208;-2.778925177642253;6.44;0.49;96.97;14.78;9;1;1;0;1;1;3;1
12.0;66.0;36.936376293074936;-2.476729316228427;5.28;0.33;93.14;12.96;8;0;1;1;1;1;11;1
12.0;66.0;37.1494876567136;-2.617267166618537;5.14;0.5;95.79;11.97;9;0;1;0;1;1;9;0
12.0;66.0;37.01929538171408;-2.7083671914311385;5.45;0.45;95.6;11.58;6;0;1;0;1;1;9;0
12.0;66.0;36.93990556845446;-2.2257594646411456;5.36;0.3;93.67;12.26;6;1;1;1;1;1;11;0
12.0;66.0;36.72850714351159;-2.287731977141763;3.67;0.27;96.92;15.26;9;1;0;0;1;1;12;1
12.0;66.0;37.09035551097828;-2.642841295385596;8.12;0.54;85.99;15.95;2;1;1;0;1;1;5;0
12.0;66.0;37.172549743303726;-2.549175540674877;5.29;0.31;94.91;12.79;6;0;1;1;1;1;11;1
12.0;66.0;37.16977312813447;-2.216761614004604;8.05;0.59;92.37;13.79;9;0;1;0;1;1;8;1
12.0;65.0;37.01997083848674;-2.3740808371590023;6.87;0.68;93.94;12.2;7;0;1;0;1;1;8;1
12.0;65.0;37.02477381920176;-2.210608670248844;5.07;0.41;96.41;14.08;10;1;1;0;0;1;1;1
12.0;65.0;37.00591892407996;-2.450240858648173;7.09;0.61;87.88;11.14;2;0;1;0;1;1;14;0
12.0;65.0;36.83514984654419;-2.2197248886623;5.06;0.3;94.52;12.14;6;0;1;1;1;1;11;0
12.0;65.0;37.11625597506163;-2.233654976418318;9.17;0.8;88.51;14.36;5;0;1;0;0;1;6;1
12.0;65.0;36.957566374467866;-2.704919279792078;9.83;0.8;85.74;12.07;7;0;1;0;0;1;6;1
12.0;65.0;36.963646040780525;-2.226298231537404;6.95;0.39;94.42;14.33;7;0;1;1;0;1;10;1
12.0;65.0;36.75484325948764;-2.7683781992218;4.47;0.28;96.77;17.57;9;0;0;0;1;1;12;1
12.0;65.0;36.9928817633582;-2.6347186815438186;6.0;0.38;93.54;12.89;7;1;1;1;1;1;4;1
12.0;65.0;36.98219903041656;-2.679908304716154;6.72;0.69;87.69;10.73;3;1;1;0;1;1;14;0
12.0;65.0;36.73872602384984;-2.2354680834549425;7.02;0.67;87.57;11.18;1;0;1;0;1;1;14;0
12.0;65.0;36.70337030662429;-2.498603071022365;5.5;0.33;93.95;13.95;7;0;1;1;1;1;11;1
12.0;65.0;36.7691233669677;-2.5888418455231115;8.73;0.51;85.6;14.19;2;0;1;0;1;1;5;0
12.0;65.0;36.9940899072018;-2.720800525697148;5.31;0.35;94.99;13.9;7;0;1;1;1;1;11;1
12.0;65.0;36.94062065955351;-2.729276380854043;9.49;0.8;89.28;13.35;5;0;1;0;0;1;6;1
12.0;65.0;36.910741321365045;-2.596596102011797;3.5;0.3;97.77;12.43;9;0;1;0;1;1;16;0
12.0;65.0;36.759705585574245;-2.657298280721324;7.44;0.7;92.48;11.63;8;1;1;0;1;1;8;1
12.0;65.0;36.954768569407314;-2.7421676250373324;5.28;0.37;94.17;12.59;7;1;1;1;1;1;4;0
12.0;65.0;37.12656757752452;-2.514432431486683;5.41;0.33;93.06;13.58;8;0;1;1;1;1;11;1
12.0;65.0;37.06305287578203;-2.25176839559679;5.18;0.35;94.16;12.4;6;1;1;1;1;1;11;0
12.0;65.0;37.1801876264886;-2.414814651176388;6.36;0.45;96.52;13.83;10;0;1;0;1;1;3;1
12.0;65.0;37.14058123660976;-2.399022289496906;3.12;0.3;97.75;12.9;8;1;1;0;1;1;16;0
12.0;65.0;36.97465472214319;-2.613618081373546;5.47;0.43;96.24;12.81;9;0;1;0;0;1;2;1
12.0;65.0;36.873881076071;-2.2314346344185343;6.1;0.48;96.7;13.38;8;0;1;0;1;1;3;1
12.0;65.0;37.13044755973523;-2.7579475501101123;5.36;0.33;93.9;14.58;7;0;1;1;1;1;4;1
