,Unnamed: 0.1,temperature,humidity,date,nombre_finca,Fertilizantes,latitud,longitud,Unnamed: 0,Tipo,Brix,Acidez,Agua,Índice padurez,Calibre,Primavera,Verano,Otoño,Invierno,frescura
148,215,11.0,62.0,2018-02-11,Strickland-Rose,Sí,36.9919574432713,-2.6818212833647816,215,Corazon Casi,3.91,0.23,96.78,15.33,8,No,No,Sí,Sí,True
149,216,11.0,62.0,2018-04-27,Estrada LLC,No,36.79650416405938,-2.4292614127669307,216,Raf,8.16,0.74,93.03,12.12,9,Sí,No,Sí,Sí,True
150,218,11.0,62.0,2018-11-13,Schneider-Rasmussen,No,37.01413615778048,-2.60590251004766,218,Pera,6.39,0.4,92.76,12.95,6,Sí,Sí,Sí,Sí,True
151,220,11.0,62.0,2018-02-15,"Roberson, Hunter and Webb",Sí,37.11112441843029,-2.78415049722223,220,San Marzano,3.61,0.3,95.85,14.13,10,Sí,Sí,No,Sí,True
152,221,11.0,62.0,2018-06-12,"Collins, Shields and Anthony",No,36.98513919579812,-2.4274355448998413,221,Rebelión,6.75,0.32,94.1,14.33,9,Sí,Sí,No,Sí,True
153,222,11.0,62.0,2018-11-01,Estrada LLC,No,36.83739972215541,-2.5110714579656337,222,Pera,5.9,0.31,94.87,12.54,6,Sí,Sí,Sí,Sí,True
154,223,11.0,62.0,2018-03-18,Lopez and Sons,Sí,36.97087699726859,-2.284280219457465,223,Cherry Redondo,7.09,0.66,86.62,11.17,3,Sí,No,Sí,Sí,False
155,224,11.0,62.0,2018-04-17,"Roberson, Hunter and Webb",No,37.10121365722812,-2.4376827150856086,224,Flamenko,6.82,0.8,88.22,14.62,6,Sí,No,No,Sí,True
156,225,11.0,62.0,2018-03-17,Estrada LLC,No,36.741338035018494,-2.27698456709854,225,Cherry Pera,7.91,0.53,84.63,16.04,2,Sí,No,Sí,Sí,False
157,226,11.0,62.0,2018-02-15,"Murphy, Myers and Mitchell",Sí,37.186606844365066,-2.498426432771471,226,Adora,8.15,0.8,87.8,12.13,7,Sí,No,No,Sí,True
158,227,11.0,62.0,2018-07-01,Estrada LLC,No,37.11599850097467,-2.2951937091517283,227,San Marzano,3.83,0.3,95.87,13.84,9,Sí,Sí,No,Sí,True
159,228,11.0,62.0,2018-02-20,"Roberson, Hunter and Webb",Sí,36.98222949205154,-2.332076672742289,228,Liso,6.47,0.38,96.63,13.45,9,Sí,No,Sí,Sí,True
160,229,11.0,62.0,2018-11-08,Lopez and Sons,No,37.10177000363889,-2.4699007169757303,229,Raf,6.85,0.58,94.05,12.9,9,Sí,No,Sí,Sí,True
161,230,11.0,62.0,2018-02-17,"Roberson, Hunter and Webb",Sí,36.97751026420881,-2.695835611914391,230,Corazón de Buey,2.8,0.3,97.7,12.98,12,Sí,No,Sí,Sí,False
162,231,11.0,62.0,2018-01-05,Lopez and Sons,No,37.1628542630203,-2.3534473896289207,231,Rebelión,6.81,0.37,94.86,14.75,7,Sí,Sí,No,Sí,True
163,232,11.0,62.0,2018-09-08,Jones-Boyd,No,37.04081078527231,-2.2382675498421323,232,Corazon Casi,4.37,0.28,97.33,17.05,9,No,No,Sí,Sí,True
164,233,11.0,62.0,2018-01-07,"Murphy, Myers and Mitchell",No,37.143343304972426,-2.5320297790335937,233,Flamenko,6.35,0.8,87.99,12.95,6,Sí,No,No,Sí,True
165,235,11.0,62.0,2018-08-21,"Roberson, Hunter and Webb",Sí,36.80669714746537,-2.533356322352397,235,San Marzano,4.05,0.3,95.58,12.98,13,Sí,Sí,No,Sí,False
166,238,11.0,62.0,2018-11-18,"Roberson, Hunter and Webb",No,36.7002634027932,-2.7626103281288867,238,Liso,6.38,0.41,96.75,15.53,8,Sí,No,Sí,Sí,True
167,239,11.0,62.0,2018-10-26,Estrada LLC,No,37.054226803964944,-2.7809488057344107,239,Negro,6.7,0.56,94.44,14.23,7,Sí,No,Sí,Sí,True
168,241,11.0,62.0,2018-03-12,Estrada LLC,Sí,37.15392517909196,-2.71222367524162,241,Cherry Rama,7.37,0.84,90.47,9.37,3,Sí,No,Sí,Sí,False
169,242,11.0,62.0,2018-11-26,"Murphy, Myers and Mitchell",No,37.191456337189685,-2.215273089136143,242,Raf,7.24,0.75,92.42,13.93,8,Sí,No,Sí,Sí,True
170,243,11.0,62.0,2018-03-18,"Roberson, Hunter and Webb",No,36.8680998227595,-2.675598864284258,243,Corazón de Buey,2.57,0.3,97.62,12.4,10,Sí,No,Sí,Sí,False
171,245,11.0,62.0,2018-02-18,Schneider-Rasmussen,No,37.162107562640855,-2.201199989441628,245,Flamenko,6.07,0.8,85.34,14.54,8,Sí,No,No,Sí,True
172,246,11.0,62.0,2018-05-12,"Collins, Shields and Anthony",No,37.08372558967561,-2.7955280806660943,246,Cherry Rama,7.65,0.87,83.39,8.73,2,Sí,No,Sí,Sí,False
173,247,11.0,62.0,2018-02-18,Strickland-Rose,No,36.836256125247886,-2.3366485152212526,247,Rebelión,6.36,0.34,94.53,12.73,7,Sí,Sí,No,Sí,True
174,249,11.0,62.0,2018-10-31,Estrada LLC,Sí,37.07600679219105,-2.6847779856018827,249,Cherry Pera,7.27,0.49,88.38,14.93,3,Sí,No,Sí,Sí,True
175,251,11.0,62.0,2018-02-24,Strickland-Rose,Sí,37.09403178641535,-2.222851927737828,251,Pera,5.73,0.33,93.36,14.21,7,Sí,Sí,Sí,Sí,True
176,255,14.0,65.0,2018-06-21,Strickland-Rose,Sí,36.8438386490395,-2.790535748055153,255,Rama,5.46,0.31,93.94,13.76,7,Sí,Sí,Sí,Sí,True
177,256,14.0,66.0,2018-02-24,Estrada LLC,No,37.05313657684653,-2.7288856095591174,256,Pera,5.57,0.31,94.57,13.23,7,Sí,Sí,Sí,Sí,True
178,257,14.0,66.0,2018-09-12,"Collins, Shields and Anthony",No,36.93702183872375,-2.6555788731316965,257,Cherry Redondo,7.27,0.6,86.85,10.73,3,Sí,No,Sí,Sí,False
179,262,14.0,66.0,2018-01-07,Jones-Boyd,No,36.89034364518309,-2.333579440533319,262,Cherry Rama,7.69,0.74,90.15,8.22,3,Sí,No,Sí,Sí,False
180,264,14.0,66.0,2018-09-01,"Murphy, Myers and Mitchell",No,36.9422788477984,-2.722269886119613,264,Pera,5.04,0.37,94.98,14.68,6,Sí,Sí,Sí,Sí,True
181,265,14.0,66.0,2018-05-07,"Roberson, Hunter and Webb",No,36.85126034766767,-2.3592780432499847,265,Raf,8.67,0.63,92.16,12.31,9,Sí,No,Sí,Sí,True
182,266,14.0,66.0,2018-01-23,"Rodriguez, Montgomery and Valentine",No,37.104420949887405,-2.770915454111237,266,Raf,8.57,0.57,93.09,12.95,7,Sí,No,Sí,Sí,True
183,267,14.0,66.0,2018-12-17,Estrada LLC,No,37.13445887195536,-2.677086956432936,267,San Marzano,3.77,0.3,95.68,13.11,9,Sí,Sí,No,Sí,False
184,268,14.0,66.0,2018-10-30,Estrada LLC,No,36.75040718565265,-2.5097358351004795,268,Cherry Redondo,7.05,0.7,86.05,11.1,2,Sí,No,Sí,Sí,False
185,270,14.0,66.0,2018-01-23,Estrada LLC,Sí,36.75648353783782,-2.502741452868556,270,Rama,5.44,0.33,93.95,13.94,8,Sí,Sí,Sí,Sí,True
186,271,14.0,66.0,2018-03-05,Jones-Boyd,No,37.138013263672086,-2.7703903344883534,271,Corazón de Buey,2.42,0.3,97.74,12.44,9,Sí,No,Sí,Sí,False
187,272,14.0,66.0,2018-09-15,Jones-Boyd,No,37.01756188950209,-2.6048989517752354,272,Larga Vida,5.12,0.43,96.0,10.88,8,Sí,No,Sí,Sí,False
188,273,14.0,66.0,2018-10-20,Nguyen-Thompson,No,37.12205265047794,-2.2608804516988807,273,Pera,5.23,0.37,94.11,12.35,6,Sí,Sí,Sí,Sí,False
189,274,14.0,66.0,2018-03-20,Schneider-Rasmussen,No,37.12449327187892,-2.5005469066011763,274,Rosa,5.32,0.44,96.28,13.65,10,Sí,No,No,Sí,True
190,275,14.0,66.0,2018-11-28,Estrada LLC,No,37.07642364927483,-2.783944804582976,275,Cherry Pera,8.27,0.45,85.63,17.24,2,Sí,No,Sí,Sí,True
191,277,14.0,66.0,2018-11-14,"Murphy, Myers and Mitchell",No,36.92727070736792,-2.5061427867782715,277,Raf,6.54,0.57,92.73,11.5,7,Sí,No,Sí,Sí,False
192,278,14.0,66.0,2018-05-29,Nguyen-Thompson,No,37.166708473174594,-2.4761420371321994,278,Corazón de Buey,3.09,0.3,97.66,12.5,13,Sí,No,Sí,Sí,False
193,279,14.0,66.0,2018-02-17,"Roberson, Hunter and Webb",No,36.92175158296487,-2.223655015605055,279,Larga Vida,5.12,0.42,95.86,10.55,8,Sí,No,Sí,Sí,False
194,281,14.0,66.0,2018-05-21,"Murphy, Myers and Mitchell",Sí,36.73023881406717,-2.342296006675616,281,Rebelión,7.78,0.31,94.17,14.64,8,Sí,Sí,No,Sí,True
195,282,14.0,66.0,2018-12-20,Jones-Boyd,No,36.73220444881576,-2.460070454376589,282,Flamenko,6.32,0.8,88.1,14.89,8,Sí,No,No,Sí,True
196,283,14.0,66.0,2018-01-17,"Roberson, Hunter and Webb",Sí,37.1661513751287,-2.414591396535997,283,Rebelión,6.93,0.35,94.36,14.58,8,Sí,Sí,No,Sí,True
197,284,14.0,66.0,2018-11-24,"Rodriguez, Montgomery and Valentine",No,36.97818648489693,-2.2876381066599425,284,Pera,5.01,0.38,94.08,12.88,7,Sí,Sí,Sí,Sí,True
198,285,14.0,66.0,2018-11-11,Lopez and Sons,Sí,37.164597340296446,-2.4115214613862994,285,Raf,8.7,0.57,93.56,12.63,9,Sí,No,Sí,Sí,True
199,287,14.0,66.0,2018-10-12,Nguyen-Thompson,No,37.07885166276009,-2.6052327524294494,287,Raf,6.65,0.61,94.43,13.52,8,Sí,No,Sí,Sí,True
200,288,14.0,66.0,2018-03-08,Estrada LLC,Sí,36.96848779286477,-2.3956154942025845,288,Negro,6.55,0.4,94.77,14.33,6,Sí,No,Sí,Sí,True
201,289,14.0,66.0,2018-03-17,Lopez and Sons,No,36.92176310074522,-2.581140203225886,289,Flamenko,6.22,0.8,89.83,14.13,7,Sí,No,No,Sí,True
202,290,14.0,66.0,2018-10-06,Strickland-Rose,Sí,36.99486376913468,-2.7442560868681958,290,Corazon Casi,4.55,0.23,97.46,18.17,9,No,No,Sí,Sí,True
203,291,14.0,66.0,2018-10-29,"Roberson, Hunter and Webb",No,37.04651980530251,-2.6496397074262044,291,Corazón de Buey,3.42,0.3,97.75,12.12,11,Sí,No,Sí,Sí,False
204,293,14.0,66.0,2018-09-18,Estrada LLC,Sí,36.77918120825392,-2.6175053998753026,293,Liso,6.1,0.4,96.06,12.78,8,Sí,No,Sí,Sí,True
205,294,14.0,66.0,2018-04-29,Estrada LLC,No,36.99922889862204,-2.29448898078701,294,Cherry Redondo,6.87,0.68,86.61,10.86,3,Sí,No,Sí,Sí,False
206,295,14.0,66.0,2018-10-17,"Murphy, Myers and Mitchell",No,36.97615401848108,-2.4896710213146296,295,Cherry Pera,8.66,0.49,86.01,16.86,2,Sí,No,Sí,Sí,True
207,296,14.0,66.0,2018-05-09,Nguyen-Thompson,No,36.98244718646725,-2.7506939349558825,296,Corazón de Buey,3.16,0.3,97.7,12.16,13,Sí,No,Sí,Sí,False
208,297,14.0,66.0,2018-04-07,Nguyen-Thompson,Sí,36.71512456529241,-2.2749941349572613,297,Liso,6.26,0.49,96.57,12.5,10,Sí,No,Sí,Sí,True
209,299,14.0,66.0,2018-01-17,Strickland-Rose,No,36.95651105064978,-2.6836652386414697,299,San Marzano,3.8,0.3,95.99,12.92,10,Sí,Sí,No,Sí,False
210,300,14.0,66.0,2018-01-22,Strickland-Rose,No,36.768556466197694,-2.6676675040701845,300,Adora,7.77,0.8,86.42,13.22,7,Sí,No,No,Sí,True
211,301,14.0,66.0,2018-01-05,"Collins, Shields and Anthony",No,37.12201795804408,-2.650509167777133,301,Pera,5.01,0.31,94.27,14.51,6,Sí,Sí,Sí,Sí,True
212,303,14.0,66.0,2018-01-12,Estrada LLC,No,36.82842368554671,-2.7135169015800344,303,Larga Vida,5.04,0.46,95.94,11.7,6,Sí,No,Sí,Sí,False
213,304,14.0,66.0,2018-01-10,Schneider-Rasmussen,Sí,36.88376484023012,-2.580977456473555,304,Cherry Rama,7.83,0.95,89.63,8.45,3,Sí,No,Sí,Sí,False
214,305,14.0,66.0,2018-06-21,Nguyen-Thompson,Sí,36.79006080127252,-2.783198078810863,305,Rama,5.14,0.34,93.68,12.72,6,Sí,Sí,Sí,Sí,False
215,306,14.0,66.0,2018-01-17,"Roberson, Hunter and Webb",Sí,36.83762888323333,-2.649835649931735,306,Cherry Redondo,7.1,0.68,86.36,11.1,3,Sí,No,Sí,Sí,False
216,308,14.0,66.0,2018-11-20,Nguyen-Thompson,No,36.72044571558971,-2.4977608051817013,308,Raf,6.0,0.72,92.07,10.6,9,Sí,No,Sí,Sí,False
217,309,14.0,66.0,2018-01-03,"Murphy, Myers and Mitchell",No,36.93745298550173,-2.3400041668322715,309,Flamenko,6.72,0.8,87.41,14.15,7,Sí,No,No,Sí,True
218,310,14.0,66.0,2018-01-27,"Roberson, Hunter and Webb",Sí,37.184325448871846,-2.5840013611387715,310,Cherry Redondo,7.32,0.62,86.63,10.73,2,Sí,No,Sí,Sí,False
219,311,14.0,66.0,2018-06-08,Estrada LLC,No,36.96963570321139,-2.2382581185784947,311,Rama,5.49,0.31,94.47,12.13,7,Sí,Sí,Sí,Sí,False
220,312,14.0,66.0,2018-02-02,Jones-Boyd,No,37.10937030017329,-2.732557240682373,312,Cherry Rama,7.65,0.95,87.5,8.03,2,Sí,No,Sí,Sí,False
221,313,14.0,66.0,2018-10-05,Jones-Boyd,No,36.96742887502021,-2.7942844617770546,313,Pera,5.93,0.33,94.14,14.16,6,Sí,Sí,Sí,Sí,True
222,314,14.0,66.0,2018-01-29,Jones-Boyd,No,36.776822598084095,-2.262142131273281,314,Negro,6.63,0.48,94.34,14.02,6,Sí,No,Sí,Sí,True
223,318,14.0,66.0,2018-04-28,Estrada LLC,No,36.85617641350853,-2.484960220354841,318,Rebelión,6.41,0.39,94.18,14.0,7,Sí,Sí,No,Sí,True
224,319,14.0,66.0,2018-11-28,Schneider-Rasmussen,No,37.12060185316717,-2.770725938108992,319,Liso,6.05,0.39,96.72,13.73,10,Sí,No,Sí,Sí,True
225,320,14.0,66.0,2018-04-09,"Collins, Shields and Anthony",Sí,36.903311145635925,-2.453358905703262,320,Cherry Rama,7.73,0.71,81.18,9.42,2,Sí,No,Sí,Sí,False
226,321,14.0,66.0,2018-04-14,"Collins, Shields and Anthony",No,36.97929637287413,-2.7388817061475565,321,Larga Vida,5.34,0.4,96.0,11.39,8,Sí,No,Sí,Sí,False
227,322,14.0,66.0,2018-12-27,Estrada LLC,No,36.72438845164159,-2.3243996019943367,322,Beef,5.4,0.42,96.28,13.62,11,Sí,No,No,Sí,True
228,323,14.0,66.0,2018-12-28,Schneider-Rasmussen,No,36.716068799169946,-2.618408856030998,323,Cherry Rama,7.42,0.77,85.85,7.87,1,Sí,No,Sí,Sí,False
229,324,14.0,66.0,2018-07-03,"Murphy, Myers and Mitchell",No,36.74066155736321,-2.4458592509059383,324,Rama,5.21,0.31,94.31,12.44,8,Sí,Sí,Sí,Sí,False
230,325,14.0,66.0,2018-02-09,Lopez and Sons,Sí,36.755053172128505,-2.51807395078582,325,Corazón de Buey,3.48,0.3,97.69,12.1,11,Sí,No,Sí,Sí,False
231,327,14.0,66.0,2018-09-13,Strickland-Rose,No,37.043278672616864,-2.6843978202295684,327,Negro,6.62,0.44,94.93,14.3,6,Sí,No,Sí,Sí,True
232,328,14.0,66.0,2018-01-20,Estrada LLC,No,36.99020661639343,-2.509310845688201,328,Rama,5.26,0.34,94.38,13.46,6,Sí,Sí,Sí,Sí,True
233,331,14.0,66.0,2018-12-12,"Collins, Shields and Anthony",No,36.82662590480258,-2.3666028452948056,331,Corazon Casi,4.3,0.25,97.0,17.12,9,No,No,Sí,Sí,True
234,333,14.0,66.0,2018-01-08,Schneider-Rasmussen,No,36.77420580292338,-2.218826143076097,333,Corazón de Buey,3.15,0.3,97.67,12.22,11,Sí,No,Sí,Sí,False
235,334,14.0,66.0,2018-03-09,Schneider-Rasmussen,Sí,36.729736601853766,-2.48288941549866,334,Negro,6.28,0.46,94.44,14.09,6,Sí,No,Sí,Sí,True
236,338,14.0,66.0,2018-01-19,Estrada LLC,No,37.06104880259456,-2.4985821752868724,338,San Marzano,3.71,0.3,95.77,14.38,13,Sí,Sí,No,Sí,True
237,339,14.0,66.0,2018-02-17,"Collins, Shields and Anthony",No,36.91777522824233,-2.3537166603441624,339,Pera,6.4,0.35,92.89,14.26,7,Sí,Sí,Sí,Sí,True
238,341,14.0,66.0,2018-03-16,"Roberson, Hunter and Webb",Sí,36.88942456335055,-2.565933772506602,341,Cherry Rama,7.57,0.92,82.13,9.01,2,Sí,No,Sí,Sí,False
239,342,14.0,66.0,2018-12-23,"Murphy, Myers and Mitchell",No,36.98472432295209,-2.2342864715060395,342,Pera,5.44,0.31,92.43,14.92,6,Sí,Sí,Sí,Sí,True
240,344,14.0,66.0,2018-10-08,"Collins, Shields and Anthony",No,37.10516698915126,-2.4580675377655656,344,Cherry Rama,7.6,0.97,81.21,8.52,2,Sí,No,Sí,Sí,False
241,345,14.0,66.0,2018-01-01,"Murphy, Myers and Mitchell",No,36.8145991266325,-2.2240143143681514,345,Rama,5.23,0.31,94.19,12.68,8,Sí,Sí,Sí,Sí,True
242,347,14.0,66.0,2018-09-22,Lopez and Sons,Sí,36.86837348968729,-2.485589563590509,347,Cherry Pera,7.32,0.44,84.25,14.48,1,Sí,No,Sí,Sí,False
243,348,14.0,66.0,2018-12-01,Nguyen-Thompson,No,37.05966615136514,-2.2865095626959686,348,Flamenko,6.46,0.8,87.43,13.83,5,Sí,No,No,Sí,True
244,349,14.0,66.0,2018-11-20,Jones-Boyd,No,37.13860831927222,-2.593623153125108,349,Pera,5.81,0.31,93.73,14.61,7,Sí,Sí,Sí,Sí,True
245,350,14.0,66.0,2018-05-25,Strickland-Rose,No,36.82117802568013,-2.7109833954944462,350,Larga Vida,5.39,0.49,95.5,10.65,8,Sí,No,Sí,Sí,False
246,353,14.0,66.0,2018-10-18,Nguyen-Thompson,Sí,37.002383163631606,-2.226361159866597,353,Corazon Casi,4.58,0.22,97.46,17.9,10,No,No,Sí,Sí,True
247,354,14.0,66.0,2018-03-24,Jones-Boyd,No,36.876733880557445,-2.3666296536413016,354,Pera,5.79,0.36,94.81,12.09,6,Sí,Sí,Sí,Sí,False
248,355,14.0,66.0,2018-01-25,Nguyen-Thompson,Sí,37.03851268173132,-2.795231031934042,355,Corazon Casi,4.18,0.22,96.72,15.52,10,No,No,Sí,Sí,True
249,356,14.0,66.0,2018-12-03,"Collins, Shields and Anthony",No,37.03174347112507,-2.6960657841739923,356,Corazón de Buey,3.29,0.3,97.65,13.12,10,Sí,No,Sí,Sí,False
250,357,14.0,66.0,2018-09-28,"Roberson, Hunter and Webb",No,36.86837723262175,-2.605694764345443,357,Corazón de Buey,2.92,0.3,97.76,12.74,10,Sí,No,Sí,Sí,False
251,358,14.0,66.0,2018-05-31,Strickland-Rose,No,37.18313931992889,-2.539730590189752,358,Cherry Rama,6.74,0.91,86.91,8.92,3,Sí,No,Sí,Sí,False
252,359,14.0,66.0,2018-02-21,Strickland-Rose,No,37.08018537662534,-2.7656450791519585,359,Adora,9.98,0.8,89.61,13.51,8,Sí,No,No,Sí,True
253,360,14.0,66.0,2018-07-14,Nguyen-Thompson,Sí,37.09604455575855,-2.2598897112034946,360,Rebelión,7.31,0.36,94.46,13.18,8,Sí,Sí,No,Sí,True
254,361,14.0,66.0,2018-12-28,"Roberson, Hunter and Webb",No,36.950993117096296,-2.5064333662776264,361,Negro,6.64,0.6,94.8,12.64,6,Sí,No,Sí,Sí,True
255,363,14.0,66.0,2018-10-02,Nguyen-Thompson,No,36.85458838642307,-2.792320733853632,363,Cherry Rama,7.9,0.7,84.85,8.38,1,Sí,No,Sí,Sí,False
256,365,14.0,66.0,2018-01-25,"Rodriguez, Montgomery and Valentine",No,36.76218799301613,-2.6436496960986067,365,Cherry Pera,7.55,0.49,84.93,15.43,2,Sí,No,Sí,Sí,False
257,366,14.0,66.0,2018-03-26,Strickland-Rose,No,37.05445432261632,-2.3928246370510924,366,Cherry Rama,6.75,0.8,90.29,8.6,1,Sí,No,Sí,Sí,False
258,367,14.0,66.0,2018-04-17,Jones-Boyd,No,36.87337800151705,-2.630450339430708,367,Adora,8.95,0.8,89.82,12.02,5,Sí,No,No,Sí,True
259,369,14.0,66.0,2018-12-07,Lopez and Sons,No,36.7285510429325,-2.43909742698878,369,Corazón de Buey,2.93,0.3,97.61,13.07,8,Sí,No,Sí,Sí,False
260,371,14.0,66.0,2018-12-30,Schneider-Rasmussen,Sí,36.95656471933212,-2.680742382485965,371,Beef,5.07,0.44,96.8,12.99,9,Sí,No,No,Sí,True
261,372,14.0,66.0,2018-02-28,Schneider-Rasmussen,No,36.98547442122809,-2.3949454398260404,372,Rebelión,6.15,0.39,94.39,12.82,8,Sí,Sí,No,Sí,True
262,373,14.0,66.0,2018-05-29,Schneider-Rasmussen,No,36.92080959597811,-2.4884274852544688,373,Rosa,5.29,0.44,96.35,12.17,9,Sí,No,No,Sí,True
263,374,14.0,66.0,2018-04-27,Lopez and Sons,No,36.950801428019005,-2.5318018668796154,374,Rosa,5.07,0.41,96.36,12.65,8,Sí,No,No,Sí,True
264,375,14.0,66.0,2018-04-29,"Collins, Shields and Anthony",No,37.11844788071317,-2.486095131658768,375,Cherry Rama,6.86,0.78,81.13,8.57,1,Sí,No,Sí,Sí,False
265,377,14.0,66.0,2018-12-17,"Collins, Shields and Anthony",No,36.96283330388225,-2.79802319267926,377,Negro,6.54,0.59,94.14,13.29,6,Sí,No,Sí,Sí,True
266,378,14.0,67.0,2018-08-09,Lopez and Sons,Sí,36.92299396040599,-2.48356406588905,378,Rebelión,7.56,0.37,94.23,14.8,8,Sí,Sí,No,Sí,True
267,379,14.0,67.0,2018-05-14,"Collins, Shields and Anthony",No,36.9764400752292,-2.459489873068547,379,Raf,7.13,0.56,94.08,10.92,8,Sí,No,Sí,Sí,True
268,380,14.0,67.0,2018-12-01,Strickland-Rose,No,36.84993367846111,-2.716091075636002,380,Rebelión,6.36,0.36,94.11,14.3,7,Sí,Sí,No,Sí,True
269,382,14.0,67.0,2018-04-12,Strickland-Rose,Sí,36.92591485588781,-2.212096999028458,382,San Marzano,3.7,0.3,96.0,13.52,13,Sí,Sí,No,Sí,False
270,383,14.0,67.0,2018-01-10,Lopez and Sons,No,36.86565331691517,-2.618825945651634,383,Rosa,5.1,0.45,96.12,12.34,11,Sí,No,No,Sí,True
271,385,14.0,67.0,2018-05-29,"Roberson, Hunter and Webb",Sí,36.849974990009805,-2.6716997651399703,385,Larga Vida,5.42,0.47,95.72,11.19,6,Sí,No,Sí,Sí,False
272,386,14.0,67.0,2018-02-06,"Rodriguez, Montgomery and Valentine",No,36.895642837406335,-2.553413011926472,386,Rama,5.12,0.3,93.89,12.8,7,Sí,Sí,Sí,Sí,True
273,388,14.0,67.0,2018-11-14,Estrada LLC,No,37.12038293075163,-2.6105306077244217,388,Rama,5.01,0.31,93.65,13.96,7,Sí,Sí,Sí,Sí,True
274,389,14.0,67.0,2018-03-07,"Murphy, Myers and Mitchell",No,37.18031932161247,-2.296328061408432,389,Rama,5.45,0.32,93.8,12.21,6,Sí,Sí,Sí,Sí,False
275,390,14.0,67.0,2018-03-23,Estrada LLC,No,36.739494811715566,-2.28979353596708,390,Cherry Pera,7.36,0.46,84.69,15.94,3,Sí,No,Sí,Sí,True
276,391,14.0,67.0,2018-11-18,"Collins, Shields and Anthony",No,36.927314677233134,-2.784402091761849,391,Negro,6.16,0.44,94.91,14.45,7,Sí,No,Sí,Sí,True
277,392,14.0,67.0,2018-12-13,"Murphy, Myers and Mitchell",Sí,36.93355058103759,-2.618767920376767,392,Corazón de Buey,2.81,0.3,97.65,12.98,9,Sí,No,Sí,Sí,False
278,393,14.0,67.0,2018-01-07,Estrada LLC,No,36.95681186276226,-2.4841055642897776,393,Liso,6.46,0.47,96.47,14.25,10,Sí,No,Sí,Sí,True
279,394,14.0,67.0,2018-09-06,Schneider-Rasmussen,No,36.70343835864872,-2.7403222585652247,394,Rama,5.27,0.3,94.68,13.14,8,Sí,Sí,Sí,Sí,True
280,395,14.0,67.0,2018-03-03,Strickland-Rose,No,37.14132231428313,-2.4204839745755344,395,San Marzano,3.62,0.3,95.59,13.62,9,Sí,Sí,No,Sí,False
281,396,14.0,67.0,2018-10-24,Nguyen-Thompson,No,36.79637795179224,-2.7213585575948187,396,Larga Vida,5.17,0.42,95.76,10.94,6,Sí,No,Sí,Sí,False
282,397,14.0,67.0,2018-01-14,Schneider-Rasmussen,Sí,36.99437854490815,-2.547154439355082,397,Cherry Pera,7.19,0.53,85.64,15.72,2,Sí,No,Sí,Sí,False
283,399,14.0,67.0,2018-09-18,"Murphy, Myers and Mitchell",Sí,37.15307088297194,-2.352374952504183,399,Pera,5.3,0.34,93.97,12.44,7,Sí,Sí,Sí,Sí,False
284,400,14.0,67.0,2018-12-28,"Rodriguez, Montgomery and Valentine",Sí,36.94122513530285,-2.462001542652081,400,Rosa,5.01,0.4,96.05,12.61,9,Sí,No,No,Sí,True
285,401,14.0,67.0,2018-10-10,Estrada LLC,No,37.14875951283635,-2.2263228390967646,401,Corazón de Buey,3.65,0.3,97.61,13.17,8,Sí,No,Sí,Sí,False
286,402,14.0,67.0,2018-04-29,"Rodriguez, Montgomery and Valentine",No,36.910952000742576,-2.685563909504758,402,Cherry Redondo,7.28,0.66,87.15,11.22,2,Sí,No,Sí,Sí,False
287,403,14.0,67.0,2018-02-05,Jones-Boyd,No,36.7715281819472,-2.5514631705740705,403,Cherry Redondo,6.93,0.67,87.67,11.04,2,Sí,No,Sí,Sí,False
288,404,14.0,67.0,2018-03-30,"Roberson, Hunter and Webb",No,36.78512564026816,-2.7581933915715524,404,Cherry Pera,8.43,0.43,87.87,19.55,1,Sí,No,Sí,Sí,False
289,405,14.0,67.0,2018-03-07,"Collins, Shields and Anthony",No,36.700915711741445,-2.302133473508938,405,Cherry Pera,8.81,0.48,87.75,14.53,3,Sí,No,Sí,Sí,True
290,406,14.0,67.0,2018-01-21,"Roberson, Hunter and Webb",No,37.09331290943861,-2.275109284799034,406,Rama,5.32,0.33,94.83,14.0,8,Sí,Sí,Sí,Sí,True
291,407,14.0,67.0,2018-05-08,Estrada LLC,Sí,36.90810211321651,-2.514216956325352,407,Rebelión,6.63,0.4,94.81,13.72,9,Sí,Sí,No,Sí,True
292,409,14.0,67.0,2018-08-06,"Murphy, Myers and Mitchell",No,36.94647742627386,-2.679600771650782,409,San Marzano,4.03,0.3,95.69,13.33,10,Sí,Sí,No,Sí,False
293,410,14.0,67.0,2018-02-17,Strickland-Rose,No,36.9408138837913,-2.2080734857038946,410,Adora,8.84,0.8,89.1,14.11,7,Sí,No,No,Sí,True
294,411,14.0,67.0,2018-04-19,Strickland-Rose,No,36.98832068840129,-2.360522442651986,411,Cherry Redondo,7.15,0.62,87.03,10.96,2,Sí,No,Sí,Sí,False
295,412,14.0,67.0,2018-09-22,Nguyen-Thompson,Sí,37.12059141592264,-2.7292346917420733,412,Larga Vida,5.31,0.47,95.93,10.77,7,Sí,No,Sí,Sí,False
296,413,14.0,67.0,2018-05-03,"Murphy, Myers and Mitchell",No,36.81457389699224,-2.662898200167697,413,Rosa,5.0,0.43,96.18,14.74,10,Sí,No,No,Sí,True
